session_id:token	item_id_list:token_seq	item_id:token
50696	28787 44066	11661
50697	53028	26148
50698	41927	24717
50699	13486 48552	3818
50700	21242 10261	20991
50701	11012 29013 9099	25370
50702	45793 48050	42553
50703	53389 7434 54523	26634
50704	30243	21142
50705	27957	636
50706	53972 48127 49089 42975 42885 42611	19557
50707	26709 3029 35227	34016
50708	24573	15877
50709	21417 13662	3175
50710	53933 47215	12282
50711	45214 6179 4522 41158	34050
50712	2243	41396
50713	42435 13158	44634
50714	37485 41657	21524
50715	39691	46336
50716	36473 19379 53008	28419
50717	41677 33390	33865
50718	27510 39570 13008	10271
50719	56401 50679 15339 47076 10418	56596
50720	30082	3899
50721	4274	51603
50722	17996	50224
50723	29316 31101	16068
50724	45457 13566 22210 50205 4462	53243
50725	23241	35573
50726	13779	12421
50727	35350 35216 36654 19002 13562	26540
50728	25840 9447	949
50729	56790	51769
50730	16444 40627 28288 47733	56505
50731	56835 30582	36948
50732	37728 47659	20052
50733	51562	26333
50734	39523	19569
50735	29953 26680 25737	12248
50736	49488	16349
50737	1401 37020 31223 30371 37037 38769	56933
50738	35909 27562	3799
50739	14988 4243 18187 4137	33623
50740	40706 37721 12952 32170 2743	55607
50741	80 22925	13173
50742	43541	39448
50743	23873 34046 53998 33150	34673
50744	56250 23747	55381
50745	949	33033
50746	53977	50572
50747	42949 31909 19263 54640 53863 45318 8983 33709	28825
50748	6530	28117
50749	37482	11378
50750	13470	34993
50751	25389	10744
50752	20535 43684	48630
50753	27719	56122
50754	45515	50949
50755	12015	10446
50756	32531 26410 35290 15865	27533
50757	31396 1313	37134
50758	29047 15949 3217	47812
50759	30142	19555
50760	43814 44584 4378 2355 15945	30833
50761	23454 8235 19260 5943 35905 19751 19010 24805 17867 40741 56611 23369 21376 47980 78 38942 56411	8461
50762	17799	52093
50763	6179	21227
50764	35880 106 56030	50261
50765	14159	36254
50766	36389	30188
50767	25294 6607 13649 22104 47759 11908 47223 17086	2572
50768	56251	1750
50769	23254 24561 18104 12281 10652 22480	17239
50770	20271 55447 8006	17869
50771	33999 7686 34138	27034
50772	25999	10923
50773	34249 19672	33907
50774	32570 6101	21373
50775	32073	17157
50776	13651	45559
50777	12115	50974
50778	39499 21886 46982	53794
50779	32393	22544
50780	55334 45930	12333
50781	32836	10879
50782	8793	46636
50783	18454	20890
50784	17283	36843
50785	23542 49193	48429
50786	25305 24907 8483 3081	9293
50787	13799	19577
50788	42643	25604
50789	32909	50544
50790	41128	7107
50791	34375	2423
50792	53142	33512
50793	43709	43071
50794	42891 12888	37642
50795	32969 14714 5018 32034 35651 21321 22427 35814 16486	19291
50796	25760 31187 34942 52733	26676
50797	30476	48029
50798	36889 51261 21558 27269 5906	52817
50799	46437 23525 10050	56411
50800	48890 29710 2381 13250 32878 4769 25559	35909
50801	54789	54113
50802	53362 51889	15740
50803	28471 23785	9037
50804	23972 33812 43917	11345
50805	3280 2332 47809 32949 49861	1136
50806	4576 13146	17888
50807	39004	31679
50808	27311	56057
50809	15949	5274
50810	21634	55643
50811	29919 43855 50166 31968	47618
50812	33552 46584 6381 15817 35972 47984 42410	56411
50813	14857 2294	15405
50814	43676 10861 1532	29568
50815	30085	32486
50816	42988	29382
50817	32878	16731
50818	34657 53723 31988 51041 23112 41519	21858
50819	12732 15228 1972	48025
50820	53009 9749 12206 23225 43294 13822	33821
50821	49488 10522 53837 19719 11424	27329
50822	11115	22294
50823	16485 189	41105
50824	23064	43260
50825	6682 51257 56585 24907	24793
50826	5030 11757 28118	3170
50827	35651 35002	14456
50828	56094	16160
50829	1561	31454
50830	55788 21456 5668 39006 47602 24673 42867 40891 28172 1399 16962 13799 50375 33623	38230
50831	20493	42260
50832	26496 1140	4996
50833	48529 8612	22192
50834	16796	41964
50835	40896	164
50836	9694	1490
50837	19792 43418	53129
50838	14354 24956	56200
50839	29751 43941 32702 27355	14515
50840	44901	34107
50841	12360	34429
50842	38898	11882
50843	22070 11178 50666	39186
50844	9204 54692 8510 54371 19324 20500	23858
50845	13193	23229
50846	14155	8704
50847	43179 17474 40301	22135
50848	19715 21679 47534 17292 34766 40380 43694 30980 832 30642 23213 46689 52868	27888
50849	19923 27218 21524 28517	33263
50850	15654	37085
50851	4808	27000
50852	25511	53375
50853	24641	16114
50854	48131 15276 30798 40777 49612	49571
50855	51768 13595 53236 10179 10569	40439
50856	23906 15152 54407 13032 25160 1083 29761	43811
50857	31305	4154
50858	30755	49852
50859	32123	55459
50860	18195 40474	47179
50861	30199 14589	41507
50862	21017 54092	10804
50863	47751	39588
50864	46642 16054 36986 6057 43388	9460
50865	26274 20450 53073 34667 20889 54696 18446	41356
50866	3808	47202
50867	1113	41501
50868	4313	21072
50869	55024	1477
50870	40793 22115 8962 15429	13595
50871	24690	7831
50872	5086	46767
50873	41986	32750
50874	55664 14924	2027
50875	55170	3030
50876	33979 9680	32693
50877	14375	42831
50878	49778	9030
50879	20980	20925
50880	12445	8319
50881	43452 47979 39556 22780	37006
50882	21027 54229	36032
50883	42926 36030	45088
50884	38898 5224	13868
50885	32594	7252
50886	32253 37348 24638	31782
50887	49119	19475
50888	23780 43162 29667 30696 7691 49778 18027	17157
50889	31524	43628
50890	37235 35322	20084
50891	27623 6882	39704
50892	38932 41883 15387	30004
50893	657 1997 20885 50614	35021
50894	43786 48875	9584
50895	40633 27981 27084 8432 40129 49731	31538
50896	45037 20908	29598
50897	49192 50705 10032 4499	56826
50898	23971 18323	39463
50899	7601 29604 26385	16074
50900	5175	4473
50901	5759 51889 55621 43393 2936 47827 46167 7536 29005 52077	40579
50902	17020 54479 7169 43306 20597	46228
50903	29699 52938	36813
50904	31191	33915
50905	26534 10520 40680 15507 39852 3489 4556	45037
50906	25433 9408	51225
50907	3335 26092 56164	3299
50908	8815	49604
50909	50296 49283 4161 22913	5520
50910	47311	14477
50911	26527	9608
50912	38621	36599
50913	54584	50501
50914	28094	28529
50915	43358	27264
50916	4970 10946 4650 43292	32107
50917	11655 3074	32635
50918	4712 41308 51570 50817 56733	27215
50919	44053	3089
50920	49498	39907
50921	36458 44393 55678 48127 50853 19077 16628 4712 44841 37939	35492
50922	25433 38275 43293	51413
50923	8226 14243 49160 29531	52093
50924	14815	38837
50925	33576 27777 10946 35957	2699
50926	22063 36440 19322 7536 33525 8770	3641
50927	13110 10734 28355	39877
50928	29281 35728	16819
50929	27596	49484
50930	50054	37789
50931	25843	17585
50932	10026	35616
50933	33027 9279	33816
50934	17449	9097
50935	6082 46882 23471 17133 34968 18394 23872 41499 22040 47774 11715 3155	43517
50936	17103	38202
50937	23904 8710 55 12932 24705 25993 27625 31514 44584 33451 4268 39064	14091
50938	25233 1997 44762	4570
50939	12852	27139
50940	15225 56714 13381 2752 6980 49496 28592	33845
50941	35112 3315	29319
50942	39318 37807 47769	32090
50943	17522 7003 24458 21529 2416 5058 4832 13974 6931 13812 56575 25919 37642	13261
50944	13470 16923	25757
50945	4137	30399
50946	25661	33623
50947	48274	5163
50948	1150 39508 41945 6480 1647 28332 48313 55591 32513 24669 14961 13493 6811 16504 46949 48294 10206 29970 36004 6135 47466 18820 45926 40420 49961 49084 25757 25762 6628 29914 25249 33929 7168 31618 6179 13543 8845 30833 37067 53585 7104 13173 36507 42251	3773
50949	46893 37596 47434	31195
50950	22576 48223 25340 34338 28404	7993
50951	4966 3894	47424
50952	47395	32187
50953	3877	6141
50954	32039	25728
50955	9474	18304
50956	35600 6778 8361 19304 12050	32787
50957	52051 5461 11457	29538
50958	335	51523
50959	15506 42526 23589 43726 15771	43883
50960	53717	2867
50961	53540	35370
50962	4079 3846 53026 55492	56317
50963	16323	42525
50964	49040	25490
50965	4170	32578
50966	4881	51390
50967	51601 35246 7295	22896
50968	26672	17591
50969	16649 2207 44442 10653 15373	671
50970	20559 20750 29471	20670
50971	45788 45328 25154	46668
50972	20368 11788 33763	6628
50973	18285	21670
50974	52145	9427
50975	5420 25144 35602	42273
50976	31383	7378
50977	49905 15273	1225
50978	34259 33484	55159
50979	4724	14206
50980	34448 16774	11979
50981	27373	40576
50982	19003	10248
50983	51810 52090 25021	53389
50984	43441 6482	15032
50985	35088	30049
50986	48223 24313 29423	45258
50987	13311 17409 43599 52672 5324 51534 54231 3706 48118	34699
50988	7852	19564
50989	8983 55029	35087
50990	34821 19900 42155	17088
50991	11293 32806 39930 20800 11789	20016
50992	21129	9526
50993	24296 32203 6625 42644 4973 1897 2582 45026 44227 50730 26426 55512 2766 28238	8905
50994	16269 32723 34669	32018
50995	37721	3761
50996	2042 50887 49648 50855	52717
50997	44902	50144
50998	12782	55678
50999	25680 32343	51615
51000	427	54020
51001	24578 34442 36864 17779	50028
51002	13372 3623	14373
51003	34523 570 12802 38916 10935	28122
51004	7357 5041	12522
51005	27139 41556 16302 42429 51868 43618	46121
51006	13755	1123
51007	12760	30662
51008	47977	10965
51009	35963 32095	3154
51010	39184	52651
51011	32 3680 28445 7025 29810 56922 50767 34826 37330 52926	10557
51012	6286 44668	19000
51013	38547 6534	36671
51014	38080 54934	42456
51015	18446	48120
51016	35609	13013
51017	38840 9758	21469
51018	52890 17430	48120
51019	42598	1981
51020	16053 18736 18142 29571	17205
51021	38039 38056 42745 52733 24773	7054
51022	2332 34293 47202 43735	49240
51023	19674 40792 40420 38971 37028 22007 42079	8852
51024	21072	26982
51025	13504 7726	48567
51026	35203	5292
51027	28908	39497
51028	5630 51454 32366 1901	43762
51029	19159 33553 42587	40845
51030	12062	33552
51031	35698	38543
51032	30980 56007 43694	23213
51033	52336 18786 3335 46692 13559	42975
51034	24171	2555
51035	35378 5707	54862
51036	35255	50988
51037	27794 46206	22743
51038	29710	21761
51039	18622 12302	29631
51040	38267 27625	34526
51041	32580 30472 39936	29458
51042	8606	4973
51043	53482 48546	50283
51044	11454	53550
51045	44901	17690
51046	43665	34127
51047	55996	50258
51048	3222 13131 42130 12448 51775 35651 45926 5178 48783	1738
51049	38267 15336	32531
51050	46131	3160
51051	17976 50035 29451 37707 38699	6628
51052	46876 14347	17159
51053	52145	10123
51054	25433	42926
51055	35366	4554
51056	23273 42409	31909
51057	54343 27761	35823
51058	29555	44555
51059	20483 37781 43182 3171 7403 29792 37265	50507
51060	24526 31142	46167
51061	4833 1178 44437 53863 38497	42409
51062	13193 38197 16848	41318
51063	38542	42201
51064	26410 36199 13141 12230	49534
51065	19663 38069 16274 16795 49893	9837
51066	53557 3489 45103 38026	35550
51067	22939 18889	12522
51068	20758	23788
51069	17383	38453
51070	39699 6128 42565 47202 52354 24428 26519 25276 48106 56398 5058 21231 40386 32358 30629	5369
51071	22516 4268 47547 7293	30604
51072	5597 52567 7234 18573 55792 56967 42414 34604 2294 39318 5195 56575	8815
51073	47135	12039
51074	5515 41888 46400 42679 20052 34539	20847
51075	29048 21981 29033	50543
51076	40935 32475 22300	52232
51077	33150 48137 47780 5752 49157	3908
51078	16067	24072
51079	8563 25314	41844
51080	33957 52862 16679 12337 27140	17626
51081	55212 7096 45037 29257 51473 44778 28592	5597
51082	23627	10805
51083	51616 46714 49833 38145 42364	8905
51084	31768	21475
51085	18741	23512
51086	30996 29872	9581
51087	43322	12435
51088	46417	20260
51089	4734	41625
51090	147	30189
51091	56366	32930
51092	47167 14221	29567
51093	51283 49108 31396 55481 33900 22519 23948 45870	7419
51094	19558	16801
51095	36801 10618 28711 13314	6388
51096	18983 16284 5778 41012 34489 12133 5801 35651 30780 21981 26238 18309 48473 40705 22268 21902 6265 51936 47749	25008
51097	40506 15001 25560	21321
51098	49022	7628
51099	34146 47217 18013	17387
51100	36120 12854 84 20348 41065 33277	32323
51101	36309	4769
51102	43474	17350
51103	52026 25281 23257 24846 30780 38316 52458 11912 37656 53863 35651 18023 52559	18074
51104	14849 3467	24076
51105	37992	38596
51106	42948	26474
51107	39827 56934 35246	13800
51108	24078	16471
51109	11106	45151
51110	13157 52261 54901	46387
51111	10573	18027
51112	16264	53502
51113	44814 34197 45401 34588	25180
51114	23005 18337	53187
51115	35386 48127	11877
51116	47193 53313 56667	43840
51117	13366	53689
51118	27801	28517
51119	28238	35651
51120	4760	44958
51121	55024 1385 50620 18509 45926 9135 37395	21757
51122	25008	16910
51123	10492	39745
51124	6179	27195
51125	4833 36891 36682 44345	18244
51126	38661 8508 51546 19748 11861 20840	32985
51127	35136	30613
51128	5134 26942 32726	26527
51129	1546	40500
51130	16532	14216
51131	18645	17565
51132	12425 36120 28079 38514 19714	41730
51133	14640	4142
51134	42038	42717
51135	53071	14826
51136	42891	12940
51137	43517 48147	33919
51138	7954 36839 20016	12851
51139	3189 52776	54380
51140	13474 43069	8314
51141	16905 24527	10032
51142	31566 26410 34742 4355 53819	33221
51143	46570 43452	19014
51144	48713 18300	45017
51145	49261 219 10570 37100 31732	10973
51146	54778 8851	23974
51147	26634	26540
51148	36527 17474 47198 45318	40533
51149	45416 7701	7536
51150	35170 19563	42495
51151	49389	704
51152	25723	50013
51153	19862	53286
51154	3688 40350	18468
51155	22456 34769	6952
51156	6621 9887	49850
51157	30308 46154 15295	42565
51158	38193	7721
51159	37460	11070
51160	37972 54084 9539 24362 31496 55446 18857 103 43364	3818
51161	5510 3884 17752 42733	44543
51162	18346 23779 33690	29543
51163	53414	15494
51164	15948 1850 32839 55815	8585
51165	55648	19337
51166	45841 26468 33770 6339 54132 34117 29932 27294 46251 49157 47258 32187	20007
51167	50940	6275
51168	10436	4940
51169	16347	12570
51170	13802	37556
51171	24572	37437
51172	12541	17480
51173	1752	37949
51174	12142	3160
51175	50851 36232 34122	46823
51176	34699 40884	24669
51177	29402	24174
51178	48566	28154
51179	55938 13595 47160	46898
51180	1604 5874 43109 32776 22104	26215
51181	22484 26317 42212 32335 33072 27694 29754	46413
51182	42273 53540 36422 18418	42679
51183	13311 35663 6636 7303 5997 7090 52659 25186 48890	13130
51184	15420 50816	10720
51185	35950 2101 45416 49559 33623	51283
51186	38526 28118 27625 30754 9082	32049
51187	26203	6980
51188	25933	37619
51189	18908 9815	7574
51190	56617	48201
51191	22663	43286
51192	11457	1324
51193	18027 10309 25340 16523 10946	25124
51194	40123 40061 20636 35583 28891 55735 29904 55393 8855	18063
51195	39250	27418
51196	53340 28023 43364	13132
51197	49664 37301	35413
51198	17014	13109
51199	4459 38809 45675 29557 46540	3751
51200	37037	24796
51201	22316 40509	56907
51202	37927	14053
51203	46796	27782
51204	32026	20484
51205	14352 5545 20747 40935 39535	46167
51206	48790	53188
51207	43909	13192
51208	13031	23737
51209	10224	23282
51210	51572 24954	20052
51211	50530 20750 5597	12548
51212	6739	42811
51213	56405	15185
51214	8910 55656 4859 25884	33664
51215	3100 7774 5470	23665
51216	8461 35366	43821
51217	31709 52929 53740 28004 43631 17734 33740 6556 10860 50988 9539 45596 28631 470 46647 43618 22525 4459 38184	33476
51218	6895 45476 16858 3335 45259	29114
51219	42926	19134
51220	1500 53962	336
51221	51473	13772
51222	18642	36679
51223	19563 17739	16135
51224	37017	53670
51225	2742	29876
51226	42379	5542
51227	32969	52826
51228	29144 31501	2651
51229	15654 22974 21319 28100	17387
51230	53520 51626	53790
51231	998	53389
51232	35955	6462
51233	48228	42565
51234	45228 19563	39771
51235	47463 2068 56329	17992
51236	39745	45119
51237	15165 17844 4473	21680
51238	20882	11615
51239	49064	52127
51240	6145	17352
51241	56774	39036
51242	48748 4966 22091 20735	16566
51243	53998	21219
51244	3123 52868	38949
51245	12889	15654
51246	28500 55789	17926
51247	26452	19683
51248	5496	20839
51249	30132	45380
51250	36813 29741 49970	23360
51251	4811	2101
51252	21722 16524 13559 55156 46507 3492 47612 3663	56696
51253	19972 30304 3748	48577
51254	47242	48314
51255	28661	23017
51256	39862	14789
51257	53291	7664
51258	30907	49558
51259	20704	5763
51260	53933	9731
51261	9456 11942	28520
51262	46541	56622
51263	185	6275
51264	46796 19674 17246 19031 3958 46225	32808
51265	40934	205
51266	20548 52588 16858 13106 42519 16165	48604
51267	37569	23192
51268	13579	45904
51269	15373 7003	37747
51270	14940 224 31948	8404
51271	47939 25034	10164
51272	42292	56253
51273	51398 284 54943 4426	6179
51274	7225	20278
51275	26410	18965
51276	47202 2868	40372
51277	46529	45835
51278	47233 31909	38602
51279	1621	18844
51280	55656	18151
51281	2303	56835
51282	20187 47465 29850 1168 34119 3847 17787 19446 19486 41377	49108
51283	18691 16861 10448 45943 7027 568 45996 27630 42064 44924 33915 36922 31613 33641 35102 17690 41829 47202	1532
51284	7721	5996
51285	3818	20847
51286	16628	25658
51287	7023 26010 761	32215
51288	1714	444
51289	34699	7285
51290	18446	20909
51291	20674 32460	27758
51292	35130	22590
51293	28839 33183	32487
51294	37860	47448
51295	31613 4752 46648 7252 2750 22436 32079 11653 3733	56427
51296	50895 56451 8897 52366 12818 41051	37182
51297	44608 2150 16424	31798
51298	1921	52465
51299	28280 31958 39511 7885 40579 16504 4732	949
51300	9633	39088
51301	40398 54960	54034
51302	36839 32126	12919
51303	19158	42158
51304	46025	11293
51305	6179	55156
51306	35464 15381	50290
51307	51678 2040 43228	55412
51308	17297	47646
51309	28740	35962
51310	19386	47259
51311	9025 7425 25941	46876
51312	35950	25723
51313	11615	22108
51314	741	1842
51315	21311	54127
51316	11063 8531	1135
51317	26568 34052 38482	39669
51318	18720 17907	10997
51319	43842 43555	31184
51320	46251	49581
51321	55156	50221
51322	45037	20356
51323	40459	42704
51324	30570 8464	11643
51325	6179	4071
51326	52764	26309
51327	9680	29631
51328	34201 1565	15284
51329	728	51874
51330	14193 14396	39979
51331	38985	18533
51332	44460	32531
51333	52102 15165 43803 44373 14234	41363
51334	32726 41332 44901	28798
51335	31715 37915 32575 36185 16821 13497 1360 26121 22070 39213 34134 40574 27231 17808	56184
51336	42409 15945	5597
51337	34077 37642 43430	17588
51338	36948 44636 30496 32292 33848	45347
51339	23534	39699
51340	1885	154
51341	47680 55240 50171	7378
51342	56617	27666
51343	46167 8019 9575 40299 8791	7536
51344	3092	7243
51345	10507 41147 36472 37703 19715 30642 2927	3123
